NAME	PREFIX	SERIES	LEVEL	MAGIC_ID	MAG_P1_MIN	MAG_P1_MAX	MAG_P2_MIN	MAG_P2_MAX	MAG_P3_MIN	MAG_P3_MAX	BASE_VALUE	SWORD	BLADE	WAND	SPEAR	HAMMER	DUALBLADES	DARTS	KNIFE	CROSSBOW	ARMOR	RING	NECKLACE	AMULET	BOOT	BELT	HELM	CUFF	SACHET	PENDANT	METAL	WOOD	WATER	FIRE	EARTH	REMARK
T¨ng nhanh nhÑn	0	3	7	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	900000	1500000	900000	1500000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	8	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	3000000	4500000	3000000	4500000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	9	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	5000000	8000000	5000000	8000000	0	0	0	0	0	100	0	
T¨ng nhanh nhÑn	0	3	10	98	20	20	-1	-1	0	0	5000000000	0	0	0	0	0	0	0	0	0	5000000000	0	0	0	10000000	15000000	10000000	15000000	0	0	0	0	0	100	0	
Gi¶m thêi gian tróng ®éc	0	4	1	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	2	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	3	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	4	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	100000	100000	100000	100000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	5	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	6	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	7	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	900000	1000000	900000	1000000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	8	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	9	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	0	100	
Gi¶m thêi gian tróng ®éc	0	4	10	108	40	40	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	12000000	15000000	12000000	15000000	0	0	0	0	0	0	100	
T¨ng Kü n¨ng hÖ Kim	0	0	1	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	2	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	3	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	4	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	5	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	6	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	7	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	8	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	9	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Kim	0	0	10	140	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	1	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	2	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	3	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	4	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	5	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	6	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	7	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	8	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	9	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thñy	0	2	10	142	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	1	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	2	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	3	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	4	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	5	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	6	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	7	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	8	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	9	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Méc	0	1	10	141	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	1	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	2	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	3	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	4	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	5	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	6	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	7	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	8	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	9	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Háa	0	3	10	143	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	1	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	2	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	3	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	4	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	5	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	6	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	7	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	8	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	9	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng Kü n¨ng hÖ Thæ 	0	4	10	144	5	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	1	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	2	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	3	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	4	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	5	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	6	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	7	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	8	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	9	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Kim	0	0	10	168	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	1	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	2	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	3	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	4	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	5	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	6	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	7	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	8	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	9	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Thñy	0	2	10	169	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	1	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	2	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	3	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	4	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	5	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	6	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	7	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	8	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	9	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Háa	0	3	10	170	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	1	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	2	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	3	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	4	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	5	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	6	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	7	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	8	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	9	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng S¸t th­¬ng hÖ Thæ 	0	4	10	171	200	200	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	
T¨ng s¸t th­¬ng hÖ Méc	0	1	1	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	2	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	3	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	4	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	5	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	6	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	7	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	8	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	9	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
T¨ng s¸t th­¬ng hÖ Méc	0	1	10	172	50	50	-1	-1	0	0	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	5000000000	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	
